genome,group,pos,type
GCA_013303775.fna,Clade3,2943506,upstream_gene_variant
GCA_013303845.fna,Clade3,2936622,downstream_gene_variant
GCA_013303845.fna,Clade3,2936651,downstream_gene_variant
GCA_013303845.fna,Clade3,2936673,downstream_gene_variant
GCA_013303845.fna,Clade3,2936685,downstream_gene_variant
GCA_013303845.fna,Clade3,2936964,downstream_gene_variant
GCA_013303845.fna,Clade3,2937024,downstream_gene_variant
GCA_013303845.fna,Clade3,2937051,downstream_gene_variant
GCA_013303845.fna,Clade3,2938765,downstream_gene_variant
GCA_013303845.fna,Clade3,2938784,downstream_gene_variant
GCA_013303845.fna,Clade3,2938792,downstream_gene_variant
GCA_013303845.fna,Clade3,2938876,downstream_gene_variant
GCA_013303845.fna,Clade3,2938897,downstream_gene_variant
GCA_013303845.fna,Clade3,2938917,downstream_gene_variant
GCA_013303845.fna,Clade3,2938978,downstream_gene_variant
GCA_013303845.fna,Clade3,2939155,downstream_gene_variant
GCA_013303845.fna,Clade3,2939377,downstream_gene_variant
GCA_013303845.fna,Clade3,2939566,downstream_gene_variant
GCA_013303845.fna,Clade3,2939646,downstream_gene_variant
GCA_013303845.fna,Clade3,2939668,downstream_gene_variant
GCA_013303845.fna,Clade3,2939833,downstream_gene_variant
GCA_013303845.fna,Clade3,2941358,downstream_gene_variant
GCA_013303845.fna,Clade3,2941389,downstream_gene_variant
GCA_013303845.fna,Clade3,2941413,downstream_gene_variant
GCA_013303845.fna,Clade3,2941468,synonymous_variant
GCA_013303845.fna,Clade3,2941601,missense_variant
GCA_013303845.fna,Clade3,2941639,synonymous_variant
GCA_013303845.fna,Clade3,2941654,synonymous_variant
GCA_013303845.fna,Clade3,2941693,synonymous_variant
GCA_013303845.fna,Clade3,2941816,synonymous_variant
GCA_013303845.fna,Clade3,2941895,missense_variant
GCA_013303845.fna,Clade3,2941948,missense_variant
GCA_013303845.fna,Clade3,2941957,synonymous_variant
GCA_013303845.fna,Clade3,2942719,synonymous_variant
GCA_013303845.fna,Clade3,2942757,missense_variant
GCA_013303845.fna,Clade3,2942767,synonymous_variant
GCA_013303845.fna,Clade3,2942769,missense_variant
GCA_013303845.fna,Clade3,2942862,missense_variant
GCA_013303845.fna,Clade3,2942908,synonymous_variant
GCA_013303845.fna,Clade3,2942984,missense_variant
GCA_013303845.fna,Clade3,2942991,missense_variant
GCA_013303845.fna,Clade3,2943015,missense_variant
GCA_013303845.fna,Clade3,2943033,missense_variant
GCA_013303845.fna,Clade3,2943037,synonymous_variant
GCA_013303845.fna,Clade3,2943040,synonymous_variant
GCA_013303845.fna,Clade3,2943058,synonymous_variant
GCA_013303845.fna,Clade3,2943078,missense_variant
GCA_013303845.fna,Clade3,2943085,synonymous_variant
GCA_013303845.fna,Clade3,2943106,synonymous_variant
GCA_013303845.fna,Clade3,2943112,synonymous_variant
GCA_013303845.fna,Clade3,2943175,synonymous_variant
GCA_013303845.fna,Clade3,2943270,missense_variant
GCA_013303845.fna,Clade3,2943278,missense_variant
GCA_013303845.fna,Clade3,2943301,synonymous_variant
GCA_013303845.fna,Clade3,2943302,stop_gained
GCA_013303845.fna,Clade3,2943303,missense_variant
GCA_013303845.fna,Clade3,2943305,missense_variant
GCA_013303845.fna,Clade3,2943309,synonymous_variant
GCA_013303845.fna,Clade3,2943311,missense_variant
GCA_013303845.fna,Clade3,2943312,missense_variant
GCA_013303845.fna,Clade3,2943313,missense_variant
GCA_013303845.fna,Clade3,2943319,synonymous_variant
GCA_013303845.fna,Clade3,2943415,synonymous_variant
GCA_013303845.fna,Clade3,2943506,upstream_gene_variant
GCA_013303965.fna,Clade3,2936622,downstream_gene_variant
GCA_013303965.fna,Clade3,2936651,downstream_gene_variant
GCA_013303965.fna,Clade3,2936673,downstream_gene_variant
GCA_013303965.fna,Clade3,2936685,downstream_gene_variant
GCA_013303965.fna,Clade3,2936964,downstream_gene_variant
GCA_013303965.fna,Clade3,2937024,downstream_gene_variant
GCA_013303965.fna,Clade3,2937051,downstream_gene_variant
GCA_013303965.fna,Clade3,2938714,downstream_gene_variant
GCA_013303965.fna,Clade3,2938792,downstream_gene_variant
GCA_013303965.fna,Clade3,2938876,downstream_gene_variant
GCA_013303965.fna,Clade3,2938917,downstream_gene_variant
GCA_013303965.fna,Clade3,2938978,downstream_gene_variant
GCA_013303965.fna,Clade3,2939155,downstream_gene_variant
GCA_013303965.fna,Clade3,2939269,downstream_gene_variant
GCA_013303965.fna,Clade3,2939290,downstream_gene_variant
GCA_013303965.fna,Clade3,2939377,downstream_gene_variant
GCA_013303965.fna,Clade3,2939392,downstream_gene_variant
GCA_013303965.fna,Clade3,2939434,downstream_gene_variant
GCA_013303965.fna,Clade3,2939566,downstream_gene_variant
GCA_013303965.fna,Clade3,2939626,downstream_gene_variant
GCA_013303965.fna,Clade3,2939646,downstream_gene_variant
GCA_013303965.fna,Clade3,2939662,downstream_gene_variant
GCA_013303965.fna,Clade3,2939668,downstream_gene_variant
GCA_013303965.fna,Clade3,2941498,synonymous_variant
GCA_013303965.fna,Clade3,2941499,missense_variant
GCA_013303965.fna,Clade3,2941503,missense_variant
GCA_013303965.fna,Clade3,2941510,missense_variant
GCA_013303965.fna,Clade3,2941515,missense_variant
GCA_013303965.fna,Clade3,2941523,missense_variant
GCA_013303965.fna,Clade3,2941524,missense_variant
GCA_013303965.fna,Clade3,2941528,synonymous_variant
GCA_013303965.fna,Clade3,2941534,synonymous_variant
GCA_013303965.fna,Clade3,2941535,missense_variant
GCA_013303965.fna,Clade3,2941540,synonymous_variant
GCA_013303965.fna,Clade3,2941542,missense_variant
GCA_013303965.fna,Clade3,2941548,missense_variant
GCA_013303965.fna,Clade3,2941555,synonymous_variant
GCA_013303965.fna,Clade3,2941561,synonymous_variant
GCA_013303965.fna,Clade3,2941639,synonymous_variant
GCA_013303965.fna,Clade3,2941654,synonymous_variant
GCA_013303965.fna,Clade3,2941693,synonymous_variant
GCA_013303965.fna,Clade3,2941858,synonymous_variant
GCA_013303965.fna,Clade3,2941948,missense_variant
GCA_013303965.fna,Clade3,2942668,synonymous_variant
GCA_013303965.fna,Clade3,2942757,missense_variant
GCA_013303965.fna,Clade3,2942767,synonymous_variant
GCA_013303965.fna,Clade3,2942862,missense_variant
GCA_013303965.fna,Clade3,2942884,synonymous_variant
GCA_013303965.fna,Clade3,2943015,missense_variant
GCA_013303965.fna,Clade3,2943027,missense_variant
GCA_013303965.fna,Clade3,2943033,missense_variant
GCA_013303965.fna,Clade3,2943040,synonymous_variant
GCA_013303965.fna,Clade3,2943058,synonymous_variant
GCA_013303965.fna,Clade3,2943078,missense_variant
GCA_013303965.fna,Clade3,2943085,synonymous_variant
GCA_013303965.fna,Clade3,2943097,synonymous_variant
GCA_013303965.fna,Clade3,2943106,synonymous_variant
GCA_013303965.fna,Clade3,2943112,synonymous_variant
GCA_013303965.fna,Clade3,2943175,synonymous_variant
GCA_013303965.fna,Clade3,2943270,missense_variant
GCA_013303965.fna,Clade3,2943278,missense_variant
GCA_013303965.fna,Clade3,2943292,synonymous_variant
GCA_013303965.fna,Clade3,2943301,synonymous_variant
GCA_013303965.fna,Clade3,2943302,stop_gained
GCA_013303965.fna,Clade3,2943303,missense_variant
GCA_013303965.fna,Clade3,2943305,missense_variant
GCA_013303965.fna,Clade3,2943309,synonymous_variant
GCA_013303965.fna,Clade3,2943311,missense_variant
GCA_013303965.fna,Clade3,2943312,missense_variant
GCA_013303965.fna,Clade3,2943313,missense_variant
GCA_013303965.fna,Clade3,2943319,synonymous_variant
GCA_013303965.fna,Clade3,2943506,upstream_gene_variant
GCA_013303995.fna,Clade3,2936622,downstream_gene_variant
GCA_013303995.fna,Clade3,2936651,downstream_gene_variant
GCA_013303995.fna,Clade3,2936673,downstream_gene_variant
GCA_013303995.fna,Clade3,2936685,downstream_gene_variant
GCA_013303995.fna,Clade3,2936964,downstream_gene_variant
GCA_013303995.fna,Clade3,2937024,downstream_gene_variant
GCA_013303995.fna,Clade3,2937051,downstream_gene_variant
GCA_013303995.fna,Clade3,2938714,downstream_gene_variant
GCA_013303995.fna,Clade3,2938792,downstream_gene_variant
GCA_013303995.fna,Clade3,2938876,downstream_gene_variant
GCA_013303995.fna,Clade3,2938917,downstream_gene_variant
GCA_013303995.fna,Clade3,2938978,downstream_gene_variant
GCA_013303995.fna,Clade3,2939155,downstream_gene_variant
GCA_013303995.fna,Clade3,2939269,downstream_gene_variant
GCA_013303995.fna,Clade3,2939290,downstream_gene_variant
GCA_013303995.fna,Clade3,2939377,downstream_gene_variant
GCA_013303995.fna,Clade3,2939392,downstream_gene_variant
GCA_013303995.fna,Clade3,2939434,downstream_gene_variant
GCA_013303995.fna,Clade3,2939566,downstream_gene_variant
GCA_013303995.fna,Clade3,2939626,downstream_gene_variant
GCA_013303995.fna,Clade3,2939646,downstream_gene_variant
GCA_013303995.fna,Clade3,2939662,downstream_gene_variant
GCA_013303995.fna,Clade3,2939668,downstream_gene_variant
GCA_013303995.fna,Clade3,2941498,synonymous_variant
GCA_013303995.fna,Clade3,2941499,missense_variant
GCA_013303995.fna,Clade3,2941503,missense_variant
GCA_013303995.fna,Clade3,2941510,missense_variant
GCA_013303995.fna,Clade3,2941515,missense_variant
GCA_013303995.fna,Clade3,2941523,missense_variant
GCA_013303995.fna,Clade3,2941524,missense_variant
GCA_013303995.fna,Clade3,2941528,synonymous_variant
GCA_013303995.fna,Clade3,2941534,synonymous_variant
GCA_013303995.fna,Clade3,2941535,missense_variant
GCA_013303995.fna,Clade3,2941540,synonymous_variant
GCA_013303995.fna,Clade3,2941542,missense_variant
GCA_013303995.fna,Clade3,2941548,missense_variant
GCA_013303995.fna,Clade3,2941555,synonymous_variant
GCA_013303995.fna,Clade3,2941561,synonymous_variant
GCA_013303995.fna,Clade3,2941639,synonymous_variant
GCA_013303995.fna,Clade3,2941654,synonymous_variant
GCA_013303995.fna,Clade3,2941693,synonymous_variant
GCA_013303995.fna,Clade3,2941858,synonymous_variant
GCA_013303995.fna,Clade3,2941948,missense_variant
GCA_013303995.fna,Clade3,2942668,synonymous_variant
GCA_013303995.fna,Clade3,2942757,missense_variant
GCA_013303995.fna,Clade3,2942767,synonymous_variant
GCA_013303995.fna,Clade3,2942862,missense_variant
GCA_013303995.fna,Clade3,2942884,synonymous_variant
GCA_013303995.fna,Clade3,2943015,missense_variant
GCA_013303995.fna,Clade3,2943027,missense_variant
GCA_013303995.fna,Clade3,2943033,missense_variant
GCA_013303995.fna,Clade3,2943040,synonymous_variant
GCA_013303995.fna,Clade3,2943058,synonymous_variant
GCA_013303995.fna,Clade3,2943078,missense_variant
GCA_013303995.fna,Clade3,2943085,synonymous_variant
GCA_013303995.fna,Clade3,2943097,synonymous_variant
GCA_013303995.fna,Clade3,2943106,synonymous_variant
GCA_013303995.fna,Clade3,2943112,synonymous_variant
GCA_013303995.fna,Clade3,2943175,synonymous_variant
GCA_013303995.fna,Clade3,2943270,missense_variant
GCA_013303995.fna,Clade3,2943278,missense_variant
GCA_013303995.fna,Clade3,2943292,synonymous_variant
GCA_013303995.fna,Clade3,2943301,synonymous_variant
GCA_013303995.fna,Clade3,2943302,stop_gained
GCA_013303995.fna,Clade3,2943303,missense_variant
GCA_013303995.fna,Clade3,2943305,missense_variant
GCA_013303995.fna,Clade3,2943309,synonymous_variant
GCA_013303995.fna,Clade3,2943311,missense_variant
GCA_013303995.fna,Clade3,2943312,missense_variant
GCA_013303995.fna,Clade3,2943313,missense_variant
GCA_013303995.fna,Clade3,2943319,synonymous_variant
GCA_013303995.fna,Clade3,2943506,upstream_gene_variant
GCA_013304025.fna,Clade3,2936622,downstream_gene_variant
GCA_013304025.fna,Clade3,2936651,downstream_gene_variant
GCA_013304025.fna,Clade3,2936673,downstream_gene_variant
GCA_013304025.fna,Clade3,2936685,downstream_gene_variant
GCA_013304025.fna,Clade3,2936964,downstream_gene_variant
GCA_013304025.fna,Clade3,2937024,downstream_gene_variant
GCA_013304025.fna,Clade3,2937051,downstream_gene_variant
GCA_013304025.fna,Clade3,2938714,downstream_gene_variant
GCA_013304025.fna,Clade3,2938792,downstream_gene_variant
GCA_013304025.fna,Clade3,2938876,downstream_gene_variant
GCA_013304025.fna,Clade3,2938917,downstream_gene_variant
GCA_013304025.fna,Clade3,2938978,downstream_gene_variant
GCA_013304025.fna,Clade3,2939155,downstream_gene_variant
GCA_013304025.fna,Clade3,2939269,downstream_gene_variant
GCA_013304025.fna,Clade3,2939290,downstream_gene_variant
GCA_013304025.fna,Clade3,2939377,downstream_gene_variant
GCA_013304025.fna,Clade3,2939392,downstream_gene_variant
GCA_013304025.fna,Clade3,2939434,downstream_gene_variant
GCA_013304025.fna,Clade3,2939566,downstream_gene_variant
GCA_013304025.fna,Clade3,2939626,downstream_gene_variant
GCA_013304025.fna,Clade3,2939646,downstream_gene_variant
GCA_013304025.fna,Clade3,2939662,downstream_gene_variant
GCA_013304025.fna,Clade3,2939668,downstream_gene_variant
GCA_013304025.fna,Clade3,2941498,synonymous_variant
GCA_013304025.fna,Clade3,2941499,missense_variant
GCA_013304025.fna,Clade3,2941503,missense_variant
GCA_013304025.fna,Clade3,2941510,missense_variant
GCA_013304025.fna,Clade3,2941515,missense_variant
GCA_013304025.fna,Clade3,2941523,missense_variant
GCA_013304025.fna,Clade3,2941524,missense_variant
GCA_013304025.fna,Clade3,2941528,synonymous_variant
GCA_013304025.fna,Clade3,2941534,synonymous_variant
GCA_013304025.fna,Clade3,2941535,missense_variant
GCA_013304025.fna,Clade3,2941540,synonymous_variant
GCA_013304025.fna,Clade3,2941542,missense_variant
GCA_013304025.fna,Clade3,2941548,missense_variant
GCA_013304025.fna,Clade3,2941555,synonymous_variant
GCA_013304025.fna,Clade3,2941561,synonymous_variant
GCA_013304025.fna,Clade3,2941639,synonymous_variant
GCA_013304025.fna,Clade3,2941654,synonymous_variant
GCA_013304025.fna,Clade3,2941693,synonymous_variant
GCA_013304025.fna,Clade3,2941858,synonymous_variant
GCA_013304025.fna,Clade3,2941948,missense_variant
GCA_013304025.fna,Clade3,2942668,synonymous_variant
GCA_013304025.fna,Clade3,2942757,missense_variant
GCA_013304025.fna,Clade3,2942767,synonymous_variant
GCA_013304025.fna,Clade3,2942862,missense_variant
GCA_013304025.fna,Clade3,2942884,synonymous_variant
GCA_013304025.fna,Clade3,2943015,missense_variant
GCA_013304025.fna,Clade3,2943027,missense_variant
GCA_013304025.fna,Clade3,2943033,missense_variant
GCA_013304025.fna,Clade3,2943040,synonymous_variant
GCA_013304025.fna,Clade3,2943058,synonymous_variant
GCA_013304025.fna,Clade3,2943078,missense_variant
GCA_013304025.fna,Clade3,2943085,synonymous_variant
GCA_013304025.fna,Clade3,2943097,synonymous_variant
GCA_013304025.fna,Clade3,2943106,synonymous_variant
GCA_013304025.fna,Clade3,2943112,synonymous_variant
GCA_013304025.fna,Clade3,2943175,synonymous_variant
GCA_013304025.fna,Clade3,2943270,missense_variant
GCA_013304025.fna,Clade3,2943278,missense_variant
GCA_013304025.fna,Clade3,2943292,synonymous_variant
GCA_013304025.fna,Clade3,2943301,synonymous_variant
GCA_013304025.fna,Clade3,2943302,stop_gained
GCA_013304025.fna,Clade3,2943303,missense_variant
GCA_013304025.fna,Clade3,2943305,missense_variant
GCA_013304025.fna,Clade3,2943309,synonymous_variant
GCA_013304025.fna,Clade3,2943311,missense_variant
GCA_013304025.fna,Clade3,2943312,missense_variant
GCA_013304025.fna,Clade3,2943313,missense_variant
GCA_013304025.fna,Clade3,2943319,synonymous_variant
GCA_013304025.fna,Clade3,2943506,upstream_gene_variant
GCA_013304035.fna,Clade3,2936622,downstream_gene_variant
GCA_013304035.fna,Clade3,2936651,downstream_gene_variant
GCA_013304035.fna,Clade3,2936673,downstream_gene_variant
GCA_013304035.fna,Clade3,2936685,downstream_gene_variant
GCA_013304035.fna,Clade3,2936964,downstream_gene_variant
GCA_013304035.fna,Clade3,2937024,downstream_gene_variant
GCA_013304035.fna,Clade3,2937051,downstream_gene_variant
GCA_013304035.fna,Clade3,2938714,downstream_gene_variant
GCA_013304035.fna,Clade3,2938792,downstream_gene_variant
GCA_013304035.fna,Clade3,2938876,downstream_gene_variant
GCA_013304035.fna,Clade3,2938917,downstream_gene_variant
GCA_013304035.fna,Clade3,2938978,downstream_gene_variant
GCA_013304035.fna,Clade3,2939155,downstream_gene_variant
GCA_013304035.fna,Clade3,2939269,downstream_gene_variant
GCA_013304035.fna,Clade3,2939290,downstream_gene_variant
GCA_013304035.fna,Clade3,2939377,downstream_gene_variant
GCA_013304035.fna,Clade3,2939392,downstream_gene_variant
GCA_013304035.fna,Clade3,2939434,downstream_gene_variant
GCA_013304035.fna,Clade3,2939566,downstream_gene_variant
GCA_013304035.fna,Clade3,2939626,downstream_gene_variant
GCA_013304035.fna,Clade3,2939646,downstream_gene_variant
GCA_013304035.fna,Clade3,2939662,downstream_gene_variant
GCA_013304035.fna,Clade3,2939668,downstream_gene_variant
GCA_013304035.fna,Clade3,2941498,synonymous_variant
GCA_013304035.fna,Clade3,2941499,missense_variant
GCA_013304035.fna,Clade3,2941503,missense_variant
GCA_013304035.fna,Clade3,2941510,missense_variant
GCA_013304035.fna,Clade3,2941515,missense_variant
GCA_013304035.fna,Clade3,2941523,missense_variant
GCA_013304035.fna,Clade3,2941524,missense_variant
GCA_013304035.fna,Clade3,2941528,synonymous_variant
GCA_013304035.fna,Clade3,2941534,synonymous_variant
GCA_013304035.fna,Clade3,2941535,missense_variant
GCA_013304035.fna,Clade3,2941540,synonymous_variant
GCA_013304035.fna,Clade3,2941542,missense_variant
GCA_013304035.fna,Clade3,2941548,missense_variant
GCA_013304035.fna,Clade3,2941555,synonymous_variant
GCA_013304035.fna,Clade3,2941561,synonymous_variant
GCA_013304035.fna,Clade3,2941639,synonymous_variant
GCA_013304035.fna,Clade3,2941654,synonymous_variant
GCA_013304035.fna,Clade3,2941693,synonymous_variant
GCA_013304035.fna,Clade3,2941858,synonymous_variant
GCA_013304035.fna,Clade3,2941948,missense_variant
GCA_013304035.fna,Clade3,2942668,synonymous_variant
GCA_013304035.fna,Clade3,2942757,missense_variant
GCA_013304035.fna,Clade3,2942767,synonymous_variant
GCA_013304035.fna,Clade3,2942862,missense_variant
GCA_013304035.fna,Clade3,2942884,synonymous_variant
GCA_013304035.fna,Clade3,2943015,missense_variant
GCA_013304035.fna,Clade3,2943027,missense_variant
GCA_013304035.fna,Clade3,2943033,missense_variant
GCA_013304035.fna,Clade3,2943040,synonymous_variant
GCA_013304035.fna,Clade3,2943058,synonymous_variant
GCA_013304035.fna,Clade3,2943078,missense_variant
GCA_013304035.fna,Clade3,2943085,synonymous_variant
GCA_013304035.fna,Clade3,2943097,synonymous_variant
GCA_013304035.fna,Clade3,2943106,synonymous_variant
GCA_013304035.fna,Clade3,2943112,synonymous_variant
GCA_013304035.fna,Clade3,2943175,synonymous_variant
GCA_013304035.fna,Clade3,2943270,missense_variant
GCA_013304035.fna,Clade3,2943278,missense_variant
GCA_013304035.fna,Clade3,2943292,synonymous_variant
GCA_013304035.fna,Clade3,2943301,synonymous_variant
GCA_013304035.fna,Clade3,2943302,stop_gained
GCA_013304035.fna,Clade3,2943303,missense_variant
GCA_013304035.fna,Clade3,2943305,missense_variant
GCA_013304035.fna,Clade3,2943309,synonymous_variant
GCA_013304035.fna,Clade3,2943311,missense_variant
GCA_013304035.fna,Clade3,2943312,missense_variant
GCA_013304035.fna,Clade3,2943313,missense_variant
GCA_013304035.fna,Clade3,2943319,synonymous_variant
GCA_013304035.fna,Clade3,2943506,upstream_gene_variant
GCA_015557515.fna,Clade3,2936532,downstream_gene_variant
GCA_015557515.fna,Clade3,2936535,downstream_gene_variant
GCA_015557515.fna,Clade3,2936556,downstream_gene_variant
GCA_015557515.fna,Clade3,2936559,downstream_gene_variant
GCA_015557515.fna,Clade3,2936586,downstream_gene_variant
GCA_015557515.fna,Clade3,2936601,downstream_gene_variant
GCA_015557515.fna,Clade3,2936622,downstream_gene_variant
GCA_015557515.fna,Clade3,2936634,downstream_gene_variant
GCA_015557515.fna,Clade3,2936650,downstream_gene_variant
GCA_015557515.fna,Clade3,2936679,downstream_gene_variant
GCA_015557515.fna,Clade3,2937024,downstream_gene_variant
GCA_015557515.fna,Clade3,2937045,downstream_gene_variant
GCA_015557515.fna,Clade3,2937054,downstream_gene_variant
GCA_015557515.fna,Clade3,2937066,downstream_gene_variant
GCA_015557515.fna,Clade3,2938792,downstream_gene_variant
GCA_015557515.fna,Clade3,2938876,downstream_gene_variant
GCA_015557515.fna,Clade3,2939566,downstream_gene_variant
GCA_015557515.fna,Clade3,2939725,downstream_gene_variant
GCA_015557515.fna,Clade3,2939749,downstream_gene_variant
GCA_015557515.fna,Clade3,2941381,downstream_gene_variant
GCA_015557515.fna,Clade3,2941524,missense_variant
GCA_015557515.fna,Clade3,2941576,synonymous_variant
GCA_015557515.fna,Clade3,2941582,synonymous_variant
GCA_015557515.fna,Clade3,2941639,synonymous_variant
GCA_015557515.fna,Clade3,2941654,synonymous_variant
GCA_015557515.fna,Clade3,2941816,synonymous_variant
GCA_015557515.fna,Clade3,2941948,missense_variant
GCA_015557515.fna,Clade3,2942650,synonymous_variant
GCA_015557515.fna,Clade3,2942767,synonymous_variant
GCA_015557515.fna,Clade3,2942800,synonymous_variant
GCA_015557515.fna,Clade3,2942839,synonymous_variant
GCA_015557515.fna,Clade3,2942862,missense_variant
GCA_015557515.fna,Clade3,2943027,missense_variant
GCA_015557515.fna,Clade3,2943033,missense_variant
GCA_015557515.fna,Clade3,2943034,synonymous_variant
GCA_015557515.fna,Clade3,2943040,synonymous_variant
GCA_015557515.fna,Clade3,2943058,synonymous_variant
GCA_015557515.fna,Clade3,2943085,synonymous_variant
GCA_015557515.fna,Clade3,2943097,synonymous_variant
GCA_015557515.fna,Clade3,2943106,synonymous_variant
GCA_015557515.fna,Clade3,2943131,missense_variant
GCA_015557515.fna,Clade3,2943175,synonymous_variant
GCA_015557515.fna,Clade3,2943184,synonymous_variant
GCA_015557515.fna,Clade3,2943196,synonymous_variant
GCA_015557515.fna,Clade3,2943205,synonymous_variant
GCA_015557515.fna,Clade3,2943229,synonymous_variant
GCA_015557515.fna,Clade3,2943270,missense_variant
GCA_015557515.fna,Clade3,2943278,missense_variant
GCA_015557515.fna,Clade3,2943301,synonymous_variant
GCA_015557515.fna,Clade3,2943302,stop_gained
GCA_015557515.fna,Clade3,2943303,missense_variant
GCA_015557515.fna,Clade3,2943305,missense_variant
GCA_015557515.fna,Clade3,2943309,synonymous_variant
GCA_015557515.fna,Clade3,2943311,missense_variant
GCA_015557515.fna,Clade3,2943312,missense_variant
GCA_015557515.fna,Clade3,2943313,missense_variant
GCA_015557515.fna,Clade3,2943415,synonymous_variant
GCA_015557515.fna,Clade3,2943506,upstream_gene_variant
AF06-19.fna,Clade4,2936622,downstream_gene_variant
AF06-19.fna,Clade4,2938792,downstream_gene_variant
AF06-19.fna,Clade4,2938876,downstream_gene_variant
AF06-19.fna,Clade4,2939392,downstream_gene_variant
AF06-19.fna,Clade4,2939419,downstream_gene_variant
AF06-19.fna,Clade4,2939566,downstream_gene_variant
AF06-19.fna,Clade4,2939646,downstream_gene_variant
AF06-19.fna,Clade4,2939668,downstream_gene_variant
AF06-19.fna,Clade4,2939704,downstream_gene_variant
AF06-19.fna,Clade4,2939833,downstream_gene_variant
AF06-19.fna,Clade4,2941381,downstream_gene_variant
AF06-19.fna,Clade4,2941510,missense_variant
AF06-19.fna,Clade4,2941533,missense_variant
AF06-19.fna,Clade4,2941555,synonymous_variant
AF06-19.fna,Clade4,2941561,synonymous_variant
AF06-19.fna,Clade4,2941615,synonymous_variant
AF06-19.fna,Clade4,2941621,missense_variant
AF06-19.fna,Clade4,2941627,synonymous_variant
AF06-19.fna,Clade4,2941639,synonymous_variant
AF06-19.fna,Clade4,2941654,synonymous_variant
AF06-19.fna,Clade4,2941693,synonymous_variant
AF06-19.fna,Clade4,2941816,synonymous_variant
AF06-19.fna,Clade4,2941948,missense_variant
AF06-19.fna,Clade4,2942650,synonymous_variant
AF06-19.fna,Clade4,2942862,missense_variant
AF06-19.fna,Clade4,2943112,synonymous_variant
AF06-19.fna,Clade4,2943415,synonymous_variant
AF06-19.fna,Clade4,2943506,upstream_gene_variant
AF12-8.fna,Clade4,2936436,downstream_gene_variant
AF12-8.fna,Clade4,2936556,downstream_gene_variant
AF12-8.fna,Clade4,2936964,downstream_gene_variant
AF12-8.fna,Clade4,2937024,downstream_gene_variant
AF12-8.fna,Clade4,2938708,downstream_gene_variant
AF12-8.fna,Clade4,2938876,downstream_gene_variant
AF12-8.fna,Clade4,2939155,downstream_gene_variant
AF12-8.fna,Clade4,2939377,downstream_gene_variant
AF12-8.fna,Clade4,2939524,downstream_gene_variant
AF12-8.fna,Clade4,2939566,downstream_gene_variant
AF12-8.fna,Clade4,2939625,downstream_gene_variant
AF12-8.fna,Clade4,2939646,downstream_gene_variant
AF12-8.fna,Clade4,2939668,downstream_gene_variant
AF12-8.fna,Clade4,2939803,downstream_gene_variant
AF12-8.fna,Clade4,2939833,downstream_gene_variant
AF12-8.fna,Clade4,2941381,downstream_gene_variant
AF12-8.fna,Clade4,2941510,missense_variant
AF12-8.fna,Clade4,2941533,missense_variant
AF12-8.fna,Clade4,2941555,synonymous_variant
AF12-8.fna,Clade4,2941561,synonymous_variant
AF12-8.fna,Clade4,2941615,synonymous_variant
AF12-8.fna,Clade4,2941621,missense_variant
AF12-8.fna,Clade4,2941627,synonymous_variant
AF12-8.fna,Clade4,2941639,synonymous_variant
AF12-8.fna,Clade4,2941654,synonymous_variant
AF12-8.fna,Clade4,2941693,synonymous_variant
AF12-8.fna,Clade4,2941816,synonymous_variant
AF12-8.fna,Clade4,2941921,synonymous_variant
AF12-8.fna,Clade4,2941938,missense_variant
AF12-8.fna,Clade4,2941948,missense_variant
AF12-8.fna,Clade4,2941957,synonymous_variant
AF12-8.fna,Clade4,2942757,missense_variant
AF12-8.fna,Clade4,2942767,synonymous_variant
AF12-8.fna,Clade4,2942862,missense_variant
AF12-8.fna,Clade4,2943112,synonymous_variant
AF12-8.fna,Clade4,2943141,missense_variant
AF12-8.fna,Clade4,2943506,upstream_gene_variant
AF17-27.fna,Clade4,2936505,downstream_gene_variant
AF17-27.fna,Clade4,2936521,downstream_gene_variant
AF17-27.fna,Clade4,2936580,downstream_gene_variant
AF17-27.fna,Clade4,2936964,downstream_gene_variant
AF17-27.fna,Clade4,2937012,downstream_gene_variant
AF17-27.fna,Clade4,2937024,downstream_gene_variant
AF17-27.fna,Clade4,2937045,downstream_gene_variant
AF17-27.fna,Clade4,2937054,downstream_gene_variant
AF17-27.fna,Clade4,2937066,downstream_gene_variant
AF17-27.fna,Clade4,2937075,downstream_gene_variant
AF17-27.fna,Clade4,2937084,downstream_gene_variant
AF17-27.fna,Clade4,2938792,downstream_gene_variant
AF17-27.fna,Clade4,2938876,downstream_gene_variant
AF17-27.fna,Clade4,2938897,downstream_gene_variant
AF17-27.fna,Clade4,2939155,downstream_gene_variant
AF17-27.fna,Clade4,2939377,downstream_gene_variant
AF17-27.fna,Clade4,2939407,downstream_gene_variant
AF17-27.fna,Clade4,2939509,downstream_gene_variant
AF17-27.fna,Clade4,2939560,downstream_gene_variant
AF17-27.fna,Clade4,2939566,downstream_gene_variant
AF17-27.fna,Clade4,2939581,downstream_gene_variant
AF17-27.fna,Clade4,2939740,downstream_gene_variant
AF17-27.fna,Clade4,2939749,downstream_gene_variant
AF17-27.fna,Clade4,2939755,downstream_gene_variant
AF17-27.fna,Clade4,2939768,downstream_gene_variant
AF17-27.fna,Clade4,2939833,downstream_gene_variant
AF17-27.fna,Clade4,2941381,downstream_gene_variant
